Episode,Start_X,Start_Y,Start_Z,Target_X,Target_Y,Target_Z,Total_Reward,Collisions,Steps,Navigation_Time,Path_Length,Obstacle_Avoidance_Count,Final_Distance,Success
159,26.95904541015625,-8.337666511535645,-2.0,78.97724914550781,-31.13140106201172,-2.0,-122.3716841173172,1,1,1.1700332164764404,0.33535143733024597,0,56.71645736694336,0
160,-27.35177993774414,-42.304264068603516,-2.0,61.48923110961914,-16.281272888183594,-2.0,-192.3572485971451,1,2,2.333477020263672,0.487995145842433,2,92.14593505859375,0
161,24.9000301361084,-40.24260330200195,-2.0,-58.939476013183594,-26.367389678955078,-2.0,118.17770914554598,1,56,64.46765470504761,68.35035187005997,1,27.909704208374023,0
162,77.62950134277344,-10.461601257324219,-2.0,44.93439483642578,26.895872116088867,-2.0,-0.6353855323791322,1,15,16.973394870758057,19.715113639831543,0,30.0817928314209,0
163,33.95893096923828,-22.31905174255371,-2.0,7.969775199890137,15.993542671203613,-2.0,-153.85288705587388,1,2,2.3275458812713623,0.5524181574583054,2,45.779319763183594,0
164,-2.852344274520874,18.651836395263672,-2.0,39.90612030029297,28.337284088134766,-2.0,-968.7515869076731,0,400,485.3075807094574,147.0693817678839,69,16.27443504333496,0
165,-10.337750434875488,46.30449295043945,-2.0,27.579849243164062,12.658217430114746,-2.0,-1187.5573737912252,1,213,262.81729388237,113.69891420379281,116,6.992260456085205,0
166,-25.796560287475586,-38.928340911865234,-2.0,61.77358627319336,5.380719184875488,-2.0,-135.47848920583726,1,1,1.1685423851013184,1.5195614099502563,0,99.44039916992188,0
167,-13.452672958374023,40.12287139892578,-2.0,21.576160430908203,-0.20449233055114746,-2.0,26.098217289447803,1,53,65.6316921710968,59.32278557121754,4,13.832794189453125,0
168,62.05335998535156,-11.807343482971191,-2.0,-7.607407569885254,30.982526779174805,-2.0,-123.63158869981766,1,1,1.1581339836120605,0.1626698225736618,0,81.6815185546875,0
169,29.870607376098633,-4.982591152191162,-2.0,50.11964416503906,-36.95027542114258,-2.0,-134.008748459816,1,2,2.3536620140075684,2.75202676653862,0,37.629150390625,0
170,9.82003402709961,24.68932342529297,-2.0,68.89222717285156,-36.005550384521484,-2.0,-1453.6202052918068,0,400,473.71268939971924,189.79889014177024,2,21.043312072753906,0
171,45.27367401123047,-49.19651412963867,-2.0,45.7471809387207,17.34657096862793,-2.0,-61.027262961864466,1,15,17.065654039382935,17.381888151168823,0,52.78475570678711,0
172,-45.74483108520508,-40.95805740356445,-2.0,1.1036312580108643,-39.76717758178711,-2.0,-799.2927442243695,0,400,483.10403394699097,165.34225493855774,25,33.382568359375,0
173,21.413076400756836,-46.28197479248047,-2.0,65.85786437988281,2.2403221130371094,-2.0,-1271.5486121091997,0,400,481.8023738861084,226.20530193299055,60,46.99006652832031,0
174,1.5729961395263672,-25.05268096923828,-2.0,11.49844741821289,21.79059410095215,-2.0,-2508.25382977251,0,400,495.39600467681885,158.47411999478936,0,4.025987148284912,0
175,-4.640456676483154,22.396484375,-2.0,-47.73368453979492,21.939878463745117,-2.0,356.74468862921003,0,59,74.18273854255676,51.06352576613426,0,1.4492894411087036,1
176,76.69632720947266,-45.79314422607422,-2.0,14.442218780517578,-40.45626449584961,-2.0,-1479.447173121646,0,400,486.9097809791565,206.0972311105579,228,78.88526153564453,0
177,36.82085418701172,10.384613990783691,-2.0,13.553215026855469,-24.605682373046875,-2.0,-127.63539035320282,1,4,4.706156015396118,4.670261442661285,1,37.459999084472656,0
178,68.90019226074219,49.8944091796875,-2.0,-24.04962158203125,14.077279090881348,-2.0,-114.9327240562439,1,35,45.07627749443054,36.94702512025833,33,69.1845703125,0
179,16.59383773803711,13.284658432006836,-2.0,73.34693145751953,-22.950166702270508,-2.0,-124.03379326105116,1,7,11.745200634002686,9.009970605373383,3,58.59688949584961,0
180,-13.923282623291016,15.101137161254883,-2.0,-32.161163330078125,-0.8197379112243652,-2.0,265.5025563332439,0,41,47.23439383506775,27.584412090480328,0,1.4251664876937866,1
181,-54.85428237915039,-16.17511749267578,-2.0,-9.51022720336914,-16.918292999267578,-2.0,-19.735182037353525,1,27,31.141637086868286,28.24336865544319,1,19.27712059020996,0
182,-10.426376342773438,-7.501399517059326,-2.0,61.845787048339844,21.8972110748291,-2.0,-131.33087487816812,1,33,37.94258213043213,36.85324516892433,3,58.272979736328125,0
183,68.24357604980469,-0.003529854817315936,-2.0,63.64906311035156,47.482486724853516,-2.0,-62.26059556722642,1,12,13.62247347831726,11.913664489984512,0,36.61405563354492,0
184,17.873815536499023,1.2043156623840332,-2.0,25.132328033447266,49.73374938964844,-2.0,74.27140386819832,1,47,56.82534599304199,51.42522148042917,12,1.9133555889129639,0
185,-4.302462577819824,-35.856414794921875,-2.0,-30.090503692626953,-1.8675050735473633,-2.0,393.4267010569573,0,33,37.938528060913086,43.544800609350204,0,1.3811970949172974,1
186,51.07613754272461,-47.32194519042969,-2.0,35.70682907104492,-29.03131103515625,-2.0,261.46905485510825,0,35,44.28834319114685,29.121690452098846,0,0.8682453632354736,1
187,42.20669174194336,-6.371902942657471,-2.0,67.40348052978516,35.58822250366211,-2.0,-236.63795940876008,1,24,33.67369508743286,18.107875525951385,16,32.26093292236328,0
188,-48.0678825378418,-13.392683029174805,-2.0,-11.38788890838623,12.551834106445312,-2.0,-871.727857505698,0,400,496.81850814819336,116.51654982566833,324,5.85994291305542,0
189,3.23319149017334,49.58393478393555,-2.0,-33.93661880493164,42.74024200439453,-2.0,-6.952955126762404,1,20,22.86955213546753,24.443167746067047,0,18.81366539001465,0
190,-57.95497131347656,22.9586181640625,-2.0,32.96149444580078,31.438400268554688,-2.0,-53.182876954078694,1,43,49.47554087638855,47.30489827692509,1,54.834442138671875,0
191,-59.39655303955078,-26.325897216796875,-2.0,-4.103392601013184,-2.7559847831726074,-2.0,358.7241732443869,0,91,113.73539757728577,65.48519211262465,23,1.4627667665481567,1
192,-3.159370183944702,-41.95650863647461,-2.0,-53.55884552001953,23.945514678955078,-2.0,-33.192944004535676,1,18,27.116014003753662,23.68648988008499,2,60.37880325317383,0
193,-9.507582664489746,6.2368693351745605,-2.0,64.74777221679688,-2.587836503982544,-2.0,-30.265213174819934,1,32,40.24734663963318,39.318104058504105,3,44.26418685913086,0
194,26.930316925048828,-49.286773681640625,-2.0,76.06690979003906,-19.33536148071289,-2.0,-1350.5743254853771,0,400,460.1731514930725,260.9954170063138,0,47.87119674682617,0
195,16.687591552734375,3.970597743988037,-2.0,49.56036376953125,21.84273910522461,-2.0,-116.05890228390695,1,7,8.21684455871582,7.632228761911392,3,29.9525203704834,0
196,-8.12410831451416,9.64799976348877,-2.0,-29.507253646850586,-32.42006301879883,-2.0,65.51767491817469,1,31,40.62227201461792,38.236825942993164,1,11.311206817626953,0
197,-21.564403533935547,-25.25874137878418,-2.0,17.5112361907959,11.775933265686035,-2.0,-133.57977298736571,1,2,2.3573005199432373,2.711706429719925,0,53.351253509521484,0
198,-21.238197326660156,-5.981612682342529,-2.0,-51.43451690673828,-25.03424072265625,-2.0,-722.998517554477,0,400,473.64041662216187,190.17563788965344,8,31.295759201049805,0
199,20.390716552734375,31.43779182434082,-2.0,-32.46142578125,-37.82966613769531,-2.0,185.39820941209805,1,55,67.82092928886414,74.4519180059433,20,16.7584171295166,0
200,14.339934349060059,-30.21735382080078,-2.0,-31.421506881713867,-42.3546142578125,-2.0,54.17802955627444,1,31,35.50345158576965,32.02299326658249,0,18.075510025024414,0
201,5.542943477630615,-38.00801467895508,-2.0,17.613521575927734,34.50780487060547,-2.0,449.3627880322932,0,72,87.08395385742188,83.89516633749008,7,0.9900107383728027,1
202,-4.126972198486328,11.719263076782227,-2.0,-20.089426040649414,-38.617733001708984,-2.0,58.373962955474866,1,33,38.01537299156189,38.89464980363846,1,17.517234802246094,0
203,37.36761474609375,-0.5152212381362915,-2.0,62.61495590209961,43.92356491088867,-2.0,-142.59519825816156,1,10,17.040022611618042,12.251225620508194,7,39.29970932006836,0
204,60.5234260559082,1.718467116355896,-2.0,-27.218952178955078,14.240316390991211,-2.0,-136.54476735591888,1,2,2.35251784324646,2.7562580704689026,0,88.08698272705078,0
205,54.96875762939453,28.5792236328125,-2.0,-28.25623893737793,12.34274959564209,-2.0,-71.79054693460466,1,17,19.34889531135559,16.979988127946854,0,69.7152328491211,0
206,11.208279609680176,-30.288921356201172,-2.0,24.11964988708496,9.834671974182129,-2.0,204.7844367957115,1,47,59.435545921325684,49.5579089820385,3,1.2413192987442017,1
207,36.85376739501953,-24.426380157470703,-2.0,1.7389198541641235,12.799661636352539,-2.0,-134.8645484018326,1,4,4.6186747550964355,3.781365782022476,1,47.39789962768555,0
208,-37.3737678527832,11.363885879516602,-2.0,28.6168155670166,-1.1867327690124512,-2.0,158.93262003183366,1,60,69.24855494499207,68.95257240533829,4,6.085872650146484,0
209,12.554974555969238,-46.35932540893555,-2.0,56.09486389160156,-8.539231300354004,-2.0,68.42873718261717,1,34,40.23704433441162,42.29482859373093,9,16.940176010131836,0
210,-33.74793243408203,36.282798767089844,-2.0,29.654640197753906,45.923973083496094,-2.0,-134.76303193092346,1,1,1.162553310394287,2.348350763320923,0,64.10830688476562,0
211,-33.31131362915039,43.023704528808594,-2.0,12.488346099853516,38.48755645751953,-2.0,-82.22818295277654,1,80,93.0766053199768,57.432434514164925,4,11.584659576416016,0
212,27.101104736328125,-34.32147979736328,-2.0,-6.875814914703369,-15.884559631347656,-2.0,-804.5212064380576,0,400,483.7539794445038,132.71935786958784,242,5.5841474533081055,0
213,-34.837188720703125,14.022049903869629,-2.0,-13.530712127685547,30.61475944519043,-2.0,-88.0111652112007,1,10,11.560052156448364,10.658224195241928,1,17.050172805786133,0
214,25.369701385498047,-9.382292747497559,-2.0,-16.904321670532227,-22.98772621154785,-2.0,-121.49921197891236,1,1,3.152406692504883,0.2791707515716553,0,44.24895095825195,0
215,-56.46039581298828,-8.475625038146973,-2.0,-29.766178131103516,35.612483978271484,-2.0,-321.9024237949402,1,167,197.7662878036499,69.87161789182574,2,18.298828125,0
216,-12.447026252746582,-33.27711868286133,-2.0,48.646018981933594,30.289588928222656,-2.0,102.4893471574783,1,41,47.43297290802002,52.80693560838699,3,35.8958625793457,0
217,-59.51780319213867,-31.73677635192871,-2.0,7.909770965576172,19.334203720092773,-2.0,504.1315875317155,0,141,171.59392619132996,108.22717827185988,0,1.4508919715881348,1
218,25.837003707885742,13.785195350646973,-2.0,0.11703013628721237,44.61166763305664,-2.0,-131.66338330745697,1,2,2.3453681468963623,2.8125171959400177,0,39.57695770263672,0
219,57.42026138305664,48.13679122924805,-2.0,-35.447086334228516,20.173267364501953,-2.0,-131.62564343929293,1,25,33.263134241104126,27.385223850607872,0,79.44383239746094,0
220,-52.27569580078125,46.8343505859375,-2.0,20.982868194580078,48.977783203125,-2.0,-85.33756920099259,1,18,20.51735496520996,19.25540128350258,1,56.855953216552734,0
221,-44.62449645996094,-34.68696212768555,-2.0,-1.461427927017212,15.276519775390625,-2.0,-1354.4859765484925,0,400,483.3893837928772,172.4826349997893,0,13.756302833557129,0
222,-45.805301666259766,-17.724899291992188,-2.0,-15.698734283447266,-43.886714935302734,-2.0,-120.26262558579444,1,10,11.431633234024048,11.802878305315971,4,28.114913940429688,0
223,-26.54819679260254,-46.08111572265625,-2.0,14.54649829864502,2.4856159687042236,-2.0,-122.06218356132507,1,5,5.704780101776123,5.99147292971611,1,57.64643859863281,0
224,-15.954893112182617,-28.20673179626465,-2.0,65.3027572631836,-45.9524040222168,-2.0,-1214.1522173559665,0,400,472.3385365009308,211.9742754707113,0,22.155807495117188,0
225,73.36075592041016,-19.82307243347168,-2.0,76.20658874511719,21.744810104370117,-2.0,10.171869368553189,1,28,31.757978439331055,29.434164106845856,0,18.797277450561523,0
226,-3.012721061706543,-27.889667510986328,-2.0,-25.126684188842773,49.643009185791016,-2.0,105.71708732604982,1,48,59.7082724571228,55.53566613793373,0,30.815858840942383,0
227,-14.55828857421875,6.683730125427246,-2.0,48.52411651611328,19.922853469848633,-2.0,-447.36234588123887,0,400,473.85448265075684,185.30781676620245,157,11.413115501403809,0
228,-47.25969314575195,43.99125671386719,-2.0,-12.233341217041016,29.450363159179688,-2.0,-93.6930283677578,1,11,12.507549524307251,12.909431517124176,3,25.83771514892578,0
229,-1.7473301887512207,-28.63856315612793,-2.0,47.657997131347656,-4.4364013671875,-2.0,-36.0424741959572,1,25,28.675323247909546,30.49949288368225,4,27.442638397216797,0
230,15.258523941040039,-38.0654296875,-2.0,-59.238616943359375,23.364240646362305,-2.0,628.9248306787013,0,72,87.15622019767761,97.58795627951622,15,1.2076431512832642,1
231,-31.516572952270508,-22.92974281311035,-2.0,39.65169143676758,15.003301620483398,-2.0,-149.29424123287203,1,1,1.1624817848205566,1.8801259994506836,1,79.66825103759766,0
232,58.52447509765625,-10.35126781463623,-2.0,60.71514892578125,32.22055435180664,-2.0,-134.8043943452835,1,1,1.1565074920654297,1.5564532279968262,0,44.18345642089844,0
233,-38.72663116455078,-18.22124481201172,-2.0,19.504615783691406,26.842283248901367,-2.0,-361.4818718427975,0,400,493.61423420906067,175.21776545979083,79,18.662683486938477,0
234,59.97719955444336,-10.741721153259277,-2.0,68.33712005615234,-38.37846755981445,-2.0,-121.63214606761932,1,2,2.317667245864868,0.5144817233085632,0,28.677589416503906,0
235,70.49676513671875,-11.60195255279541,-2.0,65.93124389648438,23.47797203063965,-2.0,-53.47627012968063,1,12,13.620208740234375,13.050935089588165,0,24.208913803100586,0
236,11.6162748336792,22.059757232666016,-2.0,-0.17438845336437225,-21.030689239501953,-2.0,162.03397195335458,0,224,272.7807421684265,89.98312853090465,15,1.4931753873825073,1
237,45.85969924926758,36.005760192871094,-2.0,66.5374526977539,-20.794658660888672,-2.0,-99.0268422961235,1,18,20.61565661430359,17.613530665636063,1,46.3883056640625,0
238,36.6181526184082,-26.663097381591797,-2.0,42.711097717285156,-47.06926727294922,-2.0,244.14259831398724,0,36,40.91739630699158,29.003896176815033,0,1.3193033933639526,1
239,68.5134048461914,-38.53714370727539,-2.0,36.267295837402344,28.556787490844727,-2.0,-51.66077590227127,1,17,19.174285411834717,21.368151277303696,1,53.84886932373047,0
240,20.722877502441406,-18.476789474487305,-2.0,-30.60856056213379,-39.373470306396484,-2.0,40.46281358242034,1,37,47.387091398239136,41.527542531490326,1,21.03620147705078,0
241,-20.38233184814453,38.341941833496094,-2.0,9.443191528320312,31.2169132232666,-2.0,-154.9518638586998,1,1,1.1572139263153076,0.5978800058364868,1,30.70173454284668,0
242,-10.365700721740723,2.4388506412506104,-2.0,38.316444396972656,20.833303451538086,-2.0,-784.0710920017215,1,122,148.81998300552368,85.1095493286848,73,10.698702812194824,0
243,-55.30320739746094,6.048394203186035,-2.0,-22.611093521118164,36.298824310302734,-2.0,-44.86725439399484,1,37,47.17188239097595,26.17136240005493,1,21.42354393005371,0
244,18.577037811279297,36.78201675415039,-2.0,27.530763626098633,-3.894521474838257,-2.0,-1016.0904876339057,0,400,491.27180910110474,132.81225013919175,143,23.07662582397461,0
245,22.58329963684082,-17.960664749145508,-2.0,31.736068725585938,0.29821670055389404,-2.0,-152.45904623746873,1,1,1.2127032279968262,0.21072125434875488,1,20.21605110168457,0
246,59.854209899902344,-14.051300048828125,-2.0,12.5162935256958,47.1519775390625,-2.0,-135.17960106372834,1,2,2.329272508621216,2.8103765547275543,0,76.7745132446289,0
247,-25.671764373779297,-33.50536346435547,-2.0,-25.098318099975586,-3.674757957458496,-2.0,-113.9721392583847,1,2,2.338407516479492,1.570002019405365,0,28.63922691345215,0
248,-16.62020492553711,12.67064380645752,-2.0,64.50070190429688,6.427954196929932,-2.0,-22.48798677921296,1,39,49.93471884727478,41.241055220365524,3,41.7684440612793,0
249,42.91920852661133,-18.845003128051758,-2.0,64.957763671875,1.7740527391433716,-2.0,-122.6141926074028,1,1,1.1913211345672607,0.23276902735233307,0,30.301227569580078,0
250,78.01160430908203,-20.529104232788086,-2.0,43.69340896606445,41.51475143432617,-2.0,-11.14705075502394,1,17,19.176742792129517,21.818012058734894,0,49.89248275756836,0
251,17.125099182128906,38.96852111816406,-2.0,-20.67048454284668,-12.52171802520752,-2.0,-157.39376313552256,0,400,490.8807747364044,157.94597543776035,0,18.76346778869629,0
252,-14.165840148925781,-38.15192413330078,-2.0,26.389005661010742,1.2090122699737549,-2.0,134.54022056460383,1,46,57.62732934951782,57.93632364273071,3,5.417942047119141,0
253,44.00410842895508,43.56074142456055,-2.0,34.234500885009766,-48.55400466918945,-2.0,-128.90267785310746,1,8,9.136496782302856,9.541701436042786,1,84.8012466430664,0
254,10.890923500061035,-39.15666580200195,-2.0,-7.960815906524658,-32.36178970336914,-2.0,-1119.7027916539087,0,400,482.00784254074097,140.29564707912505,71,12.219953536987305,0
255,51.372032165527344,-5.848003387451172,-2.0,13.155267715454102,-13.078802108764648,-2.0,-56.89208347797393,1,18,21.44621777534485,18.225984007120132,11,21.443193435668945,0
256,37.20928192138672,48.94628143310547,-2.0,37.4134635925293,-6.327965259552002,-2.0,-327.040276953578,1,58,71.06568121910095,51.62532724440098,57,21.466772079467773,0
257,49.731529235839844,-16.414573669433594,-2.0,11.626090049743652,-14.869991302490234,-2.0,-119.09225907087325,1,1,2.8572537899017334,0.4174078106880188,0,37.7818717956543,0
258,4.617757797241211,20.22510528564453,-2.0,-13.770263671875,-33.645713806152344,-2.0,74.86479747772222,1,41,50.12164115905762,49.58900609612465,1,13.569196701049805,0
259,36.37828826904297,12.000076293945312,-2.0,-48.7801628112793,-12.128350257873535,-2.0,-137.0623005437851,1,2,2.355924367904663,2.732972353696823,0,88.03447723388672,0
260,64.67881774902344,-5.439146041870117,-2.0,-9.96446704864502,-13.118807792663574,-2.0,-123.17818488121033,1,3,3.3754639625549316,1.2908207029104233,0,73.92869567871094,0
261,61.799049377441406,32.570213317871094,-2.0,12.317584037780762,-14.98037052154541,-2.0,-18.479276089668275,1,26,29.711064100265503,30.338042199611664,1,41.00956726074219,0
262,-42.995426177978516,-37.08182144165039,-2.0,-22.24827003479004,-34.27931594848633,-2.0,-156.61435313463213,1,7,8.020973443984985,6.08689147233963,4,15.167236328125,0
263,-0.5731496214866638,-0.22444622218608856,-2.0,62.29081344604492,1.956063985824585,-2.0,-79.1401575756073,1,24,27.802768230438232,24.16628509759903,4,39.76667404174805,0
264,-5.9530816078186035,-17.558916091918945,-2.0,59.59193420410156,-48.82061767578125,-2.0,-1115.64662198633,0,400,472.3705937862396,189.69938987493515,6,9.168566703796387,0
265,-19.135953903198242,7.752495288848877,-2.0,44.62156295776367,47.03330612182617,-2.0,-601.7854688675145,1,218,269.7971498966217,109.43004350736737,102,28.02474594116211,0
266,15.825179100036621,17.356719970703125,-2.0,51.618682861328125,26.578285217285156,-2.0,-577.2402453884482,1,86,105.50776767730713,48.838971100747585,55,15.591548919677734,0
267,43.23183059692383,-36.877288818359375,-2.0,71.38963317871094,29.137414932250977,-2.0,-93.18448817014695,1,16,18.31492519378662,15.51499879360199,1,56.7642822265625,0
268,18.594911575317383,-20.73845100402832,-2.0,-48.71793746948242,15.144513130187988,-2.0,534.6721888262032,0,65,79.60012435913086,80.06956681609154,8,0.8840158581733704,1
269,44.88410949707031,-4.489920139312744,-2.0,-17.28708839416504,-20.74738121032715,-2.0,-78.35733642339707,1,12,14.279469966888428,13.023389726877213,0,52.88302230834961,0
270,36.00282287597656,-40.3771858215332,-2.0,-9.541659355163574,-25.216381072998047,-2.0,-322.9477161720022,0,400,497.67546701431274,121.5595798175782,16,10.728514671325684,0
271,1.0726851224899292,-4.223058700561523,-2.0,76.58570098876953,33.33216857910156,-2.0,-24.774896693229678,1,22,25.444854021072388,30.12946030497551,3,56.20151901245117,0
272,-24.60273551940918,28.527841567993164,-2.0,16.192346572875977,10.737603187561035,-2.0,-122.92657733440399,1,1,1.168903112411499,0.3928188979625702,0,44.57946014404297,0
273,12.74549674987793,16.327308654785156,-2.0,-57.55746078491211,36.13124465942383,-2.0,18.830238518714907,1,47,63.95348811149597,49.96305012702942,6,28.848526000976562,0
274,-11.46292781829834,16.074026107788086,-2.0,-51.83407974243164,38.12050247192383,-2.0,-68.05594598770143,1,20,28.421578407287598,21.930107086896896,1,28.607097625732422,0
275,78.51563262939453,-23.11442756652832,-2.0,21.720863342285156,4.679929733276367,-2.0,-43.148700563907624,1,16,18.015032052993774,16.089610159397125,0,47.358070373535156,0
276,39.620487213134766,-7.943885326385498,-2.0,-2.905184745788574,20.019323348999023,-2.0,-72.13331310749054,1,7,8.308696508407593,9.171728253364563,0,41.95244598388672,0
277,4.137012958526611,-17.606096267700195,-2.0,22.94118309020996,-49.324649810791016,-2.0,360.57916986584655,0,32,36.58912897109985,37.43474534153938,0,1.4535316228866577,1
278,10.500174522399902,-42.089111328125,-2.0,-44.42501449584961,4.781675815582275,-2.0,-210.40564411409213,0,400,480.89574551582336,168.53810229711235,9,6.585305690765381,0
279,-57.35373306274414,28.87656021118164,-2.0,5.292942047119141,29.67258071899414,-2.0,-83.46184512779128,0,395,470.5996994972229,239.3693090826273,4,1.1400564908981323,1
280,-5.8143630027771,-35.58800506591797,-2.0,66.95804595947266,10.48369026184082,-2.0,-200.00147387333215,1,44,61.260451793670654,43.05046337842941,9,56.085758209228516,0
281,29.1070499420166,-31.801315307617188,-2.0,48.697635650634766,-18.650400161743164,-2.0,-3052.7115523267908,1,228,282.1485207080841,99.60270152240992,207,15.636468887329102,0
282,13.259332656860352,-10.754789352416992,-2.0,-5.345474720001221,-2.6264262199401855,-2.0,118.68518700934946,0,143,179.97034406661987,43.34986946452409,7,1.3824005126953125,1
283,43.824012756347656,0.22431012988090515,-2.0,-22.050514221191406,-38.7281379699707,-2.0,-91.16188647031782,1,11,13.109233379364014,13.594760745763779,4,63.22007751464844,0
284,13.29751968383789,-12.164331436157227,-2.0,71.10842895507812,22.413354873657227,-2.0,-167.29586445569993,1,11,12.773987770080566,10.123547285795212,4,59.19476318359375,0
285,-1.7903411388397217,42.153892517089844,-2.0,-31.84612274169922,44.87724685668945,-2.0,-52.47758543252945,1,16,18.318463802337646,17.07299131155014,0,18.506511688232422,0
286,-11.237335205078125,27.39583396911621,-2.0,-35.03028869628906,45.15052032470703,-2.0,-104.96042433738708,1,6,6.948834180831909,5.485513150691986,0,26.39767837524414,0
287,-52.447818756103516,-41.0570182800293,-2.0,0.24378246068954468,-11.647842407226562,-2.0,-73.66038830041884,1,16,18.280837535858154,20.891824513673782,3,40.414669036865234,0
288,42.22393798828125,-31.285812377929688,-2.0,1.1034938097000122,33.093719482421875,-2.0,-90.22131818056108,1,11,12.62193512916565,14.110416531562805,1,62.994598388671875,0
289,59.55613327026367,-2.1627228260040283,-2.0,1.2527908086776733,-25.06800651550293,-2.0,-125.57983004808426,1,1,1.1777029037475586,1.109621524810791,0,62.92621612548828,0
290,34.093299865722656,20.601484298706055,-2.0,64.3727035522461,28.76987648010254,-2.0,-93.04834195494652,1,18,21.168824434280396,17.092397160828114,6,17.378841400146484,0
291,15.855731010437012,-11.782759666442871,-2.0,-27.399444580078125,39.661842346191406,-2.0,123.51002318769696,1,42,53.19496536254883,48.238004475831985,0,19.895889282226562,0
292,11.08394718170166,0.33513373136520386,-2.0,-24.001041412353516,36.1857795715332,-2.0,-3337.052730610965,0,400,477.2919166088104,141.2678833566606,0,25.386734008789062,0
293,51.158565521240234,15.011962890625,-2.0,23.529699325561523,15.708202362060547,-2.0,-131.0872536611557,1,2,2.380985975265503,2.714133530855179,0,27.158374786376953,0
294,-32.034549713134766,-39.17353820800781,-2.0,26.977676391601562,-11.737418174743652,-2.0,-136.5573552775383,1,2,2.3591835498809814,2.8264878392219543,0,64.79218292236328,0
295,58.9293212890625,-37.55855941772461,-2.0,3.0688841342926025,-33.78427505493164,-2.0,-778.765182036385,0,400,473.8617253303528,167.93376824026927,0,31.20821762084961,0
296,-18.559860229492188,17.272079467773438,-2.0,-43.16559982299805,29.8569393157959,-2.0,-87.56636039733884,1,15,17.448537826538086,14.132470220327377,1,15.903852462768555,0
297,-2.7552595138549805,-3.0236191749572754,-2.0,33.37047576904297,-37.72509002685547,-2.0,-114.41462317721908,0,400,480.90107345581055,161.80527244787663,18,5.318992614746094,0
298,7.403873920440674,4.144373416900635,-2.0,-23.015596389770508,34.447059631347656,-2.0,-1518.8477681272843,0,400,480.27268290519714,150.6039390731603,0,16.962738037109375,0
299,1.842650055885315,-46.237430572509766,-2.0,-53.607093811035156,-19.601755142211914,-2.0,9.574495677948008,1,19,21.8356716632843,25.31171679496765,0,38.19646072387695,0
300,76.01499938964844,-4.62482213973999,-2.0,68.90542602539062,-27.16461181640625,-2.0,-104.60610336899758,1,17,19.348782300949097,13.866007432341576,0,18.663991928100586,0
301,76.54378509521484,42.432559967041016,-2.0,78.60563659667969,-1.4992247819900513,-2.0,-250.4452264177799,1,95,107.31523013114929,51.065118378028274,1,27.642908096313477,0
302,70.36260986328125,3.2865233421325684,-2.0,-13.742156028747559,45.467689514160156,-2.0,-89.4568514585495,1,8,9.607894897460938,9.563517779111862,0,84.99809265136719,0
303,10.07186222076416,24.21949577331543,-2.0,17.103715896606445,-4.291055202484131,-2.0,-1689.9434417085738,0,400,497.25826358795166,136.61770192533731,0,5.52203893661499,0
304,-54.267948150634766,39.3213996887207,-2.0,-43.147586822509766,11.850826263427734,-2.0,-3049.225894643961,0,400,483.55101895332336,163.37985050678253,0,7.463589191436768,0
305,64.58417510986328,-13.053552627563477,-2.0,-6.423164367675781,-17.271718978881836,-2.0,-117.37951419353485,1,2,2.275918960571289,1.4456015229225159,0,69.881103515625,0
306,-18.241321563720703,23.822473526000977,-2.0,35.88055419921875,42.2247314453125,-2.0,-1505.2119047325853,0,400,474.27114701271057,153.39810870122164,0,25.61402702331543,0
307,28.616973876953125,-33.512630462646484,-2.0,26.108970642089844,-4.979208469390869,-2.0,-176.08445650339127,1,25,29.062108516693115,24.40908010303974,13,7.365444183349609,0
308,-41.31681442260742,7.4025654792785645,-2.0,26.38983154296875,6.161009311676025,-2.0,130.30762121915805,1,63,83.03578329086304,74.86918446421623,3,7.902922630310059,0
309,70.67893981933594,44.4305305480957,-2.0,37.038482666015625,-33.289581298828125,-2.0,-160.52843809127808,1,38,43.256917238235474,33.794873490929604,0,69.76164245605469,0
310,-36.857093811035156,-25.340354919433594,-2.0,25.086843490600586,-31.4954776763916,-2.0,-162.55019343376162,1,2,2.2612736225128174,0.6121330261230469,1,62.6201171875,0
311,72.5793228149414,45.99182891845703,-2.0,59.20813751220703,23.77349281311035,-2.0,-182.67335147574545,1,41,55.54772615432739,36.77928112447262,39,9.836018562316895,0
312,11.300084114074707,-48.99090576171875,-2.0,-27.862157821655273,-35.50372314453125,-2.0,-1822.982683388573,1,307,351.67692041397095,114.87116437405348,1,17.984375,0
313,-27.034677505493164,15.670763969421387,-2.0,22.774715423583984,-38.920799255371094,-2.0,-166.70400627136232,1,6,10.341203927993774,5.530448347330093,1,72.452392578125,0
314,29.520238876342773,-41.2823371887207,-2.0,-1.326492428779602,-18.77215576171875,-2.0,-579.5093892576919,0,400,482.88582706451416,129.77452690713108,0,13.15665340423584,0
315,79.80347442626953,-22.276241302490234,-2.0,7.221728324890137,33.716094970703125,-2.0,-18.366311569213877,1,17,19.189353466033936,22.44686061143875,0,69.3751449584961,0
316,16.3071231842041,-19.587865829467773,-2.0,54.237125396728516,42.17204666137695,-2.0,-128.00285046935085,1,23,26.913790941238403,22.250053197145462,7,51.63677978515625,0
317,2.8425657749176025,-16.057476043701172,-2.0,55.07035827636719,3.707796812057495,-2.0,-54.90199508070947,1,36,41.54064631462097,39.758420556783676,1,30.49237823486328,0
