Episode,Start_X,Start_Y,Target_X,Target_Y,Total_Reward,Collisions,Steps,Navigation_Time,Path_Length,Obstacle_Avoidance_Count,Final_Distance,Success
180,66.02421569824219,3.848466634750366,40.14331817626953,43.466285705566406,-105.2697719192505,1,4,4.309385776519775,3.2079928517341614,0,44.245574951171875,0
181,35.73130416870117,-24.002450942993164,14.482022285461426,38.81156539916992,-145.901967523098,1,4,4.380492210388184,3.110741510987282,1,63.68252944946289,0
182,-53.12948989868164,9.045622825622559,-34.93906784057617,-18.289766311645508,339.6654783773422,0,28,31.38768982887268,33.016316652297974,0,1.355678915977478,1
183,-49.643924713134766,5.179503440856934,63.823429107666016,22.707279205322266,-48.066036927700026,1,134,149.29735231399536,93.61749715358019,2,39.93264389038086,0
184,26.292469024658203,-29.820676803588867,55.00001525878906,-30.63296127319336,-178.5109523004293,0,400,431.27272629737854,206.45312417298555,2,17.457857131958008,0
185,79.94169616699219,16.7807559967041,26.73798942565918,-17.593013763427734,7.586999499797855,1,17,18.430848598480225,22.860234260559082,0,41.19350051879883,0
186,41.55778884887695,-32.222618103027344,10.9623441696167,29.307262420654297,-82.8231262111664,1,11,12.059143304824829,14.443520545959473,1,55.213619232177734,0
187,32.77253341674805,-1.4191017150878906,-47.82413864135742,-37.09794998168945,-122.22672972202301,1,1,1.0966205596923828,0.3481440842151642,0,87.86647033691406,0
188,-27.898483276367188,-32.4137077331543,-19.47727394104004,2.3325512409210205,-119.64092667341232,1,1,1.1012439727783203,0.44016173481941223,0,35.48237228393555,0
189,37.994667053222656,46.82416534423828,61.82564163208008,42.678688049316406,-134.70272880375387,1,14,15.274093389511108,12.892154216766357,0,24.00156021118164,0
190,50.28657531738281,4.1735992431640625,58.74223709106445,36.78248977661133,-143.11954529285433,1,5,5.575927495956421,5.4477865397930145,1,31.319217681884766,0
191,-19.690753936767578,43.35237121582031,46.35752487182617,6.94310998916626,-458.91232625126844,0,400,444.03146529197693,232.3204563781619,0,31.561979293823242,0
192,45.18303680419922,-7.788419723510742,58.48019790649414,8.000659942626953,-217.20095169983801,1,38,42.606252670288086,14.589259304106236,0,27.22939109802246,0
193,52.804473876953125,22.78975486755371,-42.3814811706543,29.83633041381836,-61.775124355554595,1,28,30.912059545516968,28.620142981410027,1,68.62703704833984,0
194,-37.25875473022461,46.785728454589844,-29.47862434387207,-31.154495239257812,-123.78023183107376,1,9,9.975928783416748,10.119965136051178,1,70.17150115966797,0
195,36.940120697021484,-21.27195167541504,-44.90903091430664,43.832759857177734,-161.86798514366149,1,1,1.0868923664093018,0.7312159538269043,1,105.03326416015625,0
196,26.606853485107422,15.32225513458252,50.81377029418945,-5.835355758666992,-121.63060013055801,1,1,1.105544090270996,3.932099843950709e-06,0,32.14995193481445,0
197,-46.891380310058594,46.524810791015625,3.423527240753174,23.860254287719727,-120.58132058382031,1,11,12.14098572731018,12.855645924806595,2,43.16903305053711,0
198,-0.020060833543539047,42.419578552246094,-46.27869415283203,-7.5496320724487305,10.635184876918771,1,17,18.88760280609131,23.201324462890625,0,44.916378021240234,0
199,-24.24734115600586,-43.848114013671875,18.01841926574707,-2.2930827140808105,-143.2675578355789,1,3,3.329582452774048,2.4031498730182648,1,56.881404876708984,0
200,70.92234802246094,33.87748336791992,-16.567838668823242,8.837387084960938,-53.14354644775392,1,23,24.949180603027344,26.80802196264267,1,66.48778533935547,0
201,16.877378463745117,-44.958892822265625,-38.73394012451172,-25.19230079650879,87.94385937809948,1,34,37.80409598350525,37.20400132238865,0,22.993255615234375,0
202,70.362060546875,39.54262161254883,-23.7432804107666,34.65847396850586,-60.22158675670623,1,29,32.363534927368164,38.2336328625679,1,66.85354614257812,0
203,4.168691635131836,-14.441489219665527,2.538379430770874,13.94359016418457,-91.6120366115868,0,400,443.87098240852356,219.54485718905926,0,11.877239227294922,0
204,-34.35770797729492,-35.55205154418945,-51.69671630859375,2.4768402576446533,-122.11796314001083,1,1,1.1133112907409668,0.0,0,41.795188903808594,0
205,37.15303421020508,43.440101623535156,-23.13994026184082,-0.6397923827171326,472.0976840889453,0,58,64.72836709022522,76.58035734295845,6,1.3656481504440308,1
206,-25.331689834594727,40.691009521484375,-25.916452407836914,-23.848918914794922,-149.83577845096588,1,3,3.302541494369507,2.3684715032577515,1,62.89236068725586,0
207,-32.98853302001953,7.450434684753418,60.95232009887695,-41.4837532043457,627.5744246123732,0,166,182.5901234149933,145.5895233079791,0,1.4840883016586304,1
208,37.4258918762207,21.49410057067871,-21.402868270874023,-23.02155303955078,-140.16880977392196,1,4,4.383036375045776,3.570322096347809,1,70.23285675048828,0
209,-15.061467170715332,22.91629409790039,11.494915962219238,49.192115783691406,-81.48595975071179,0,400,433.74738073349,234.70848278701305,0,11.636514663696289,0
210,-23.91358184814453,-35.50130081176758,-54.149871826171875,-25.698251724243164,-121.6174833369255,1,1,1.108733892440796,0.0,0,31.785736083984375,0
211,-33.982513427734375,37.15147018432617,-41.88515853881836,-45.1094970703125,-172.00276979207993,1,1,1.1115496158599854,1.8517812490463257,1,84.48357391357422,0
212,-6.8347601890563965,-24.049375534057617,-38.3154296875,21.211185455322266,452.91799850702284,0,44,49.42327284812927,57.492597460746765,3,1.0330307483673096,1
213,40.01908493041992,-15.274197578430176,78.96334838867188,-17.64280891418457,-121.97436292171479,1,1,1.113412618637085,0.0,0,39.01622772216797,0
214,-25.70450210571289,14.230027198791504,-48.53327560424805,8.10489559173584,257.9000231881439,0,101,112.80287766456604,67.86788582056761,0,1.123023509979248,1
215,-51.836463928222656,-37.56602096557617,21.764310836791992,-19.834896087646484,-146.50647681593898,1,18,20.07973861694336,17.659400828182697,5,60.56970977783203,0
216,59.89699935913086,-45.593257904052734,-31.069116592407227,-3.1770384311676025,29.02975240588185,1,29,31.76920223236084,37.30991277098656,0,65.35601043701172,0
217,-11.491724967956543,-37.89945983886719,-58.27338409423828,38.968833923339844,-94.11262692689897,1,6,6.655316352844238,6.95620459318161,0,83.236328125,0
218,73.38326263427734,-47.13283920288086,37.44483947753906,-10.204826354980469,78.1685534501076,1,27,29.482099056243896,35.86334785819054,1,15.72084903717041,0
219,-24.375411987304688,-4.758030414581299,-56.40840530395508,46.32105255126953,-48.52468202680319,0,400,441.93544244766235,237.8743364419788,0,16.385814666748047,0
220,30.336002349853516,2.1991655826568604,-14.190953254699707,-4.790538787841797,-122.28161514043808,1,1,1.1179492473602295,0.0,0,45.072227478027344,0
221,-30.966493606567383,2.0276036262512207,16.276782989501953,16.803926467895508,418.46968511685725,0,98,109.66092586517334,76.44882897287607,0,1.2330539226531982,1
222,29.580917358398438,35.374855041503906,-2.3122384548187256,14.83428955078125,303.07685531541705,0,146,163.0850486755371,87.16653335466981,4,1.3853435516357422,1
223,25.9243106842041,-7.480435848236084,-37.953243255615234,3.9971506595611572,-123.26620513439178,1,1,1.1255292892456055,0.0,0,64.90052032470703,0
224,21.16707420349121,25.754425048828125,16.765756607055664,-20.6279296875,409.34987925887106,0,48,54.1224730014801,51.826956391334534,0,1.2992414236068726,1
225,4.623295783996582,7.055513381958008,-17.234619140625,36.511558532714844,-38.42091215189543,0,400,434.6210780143738,241.0385148115456,0,8.848472595214844,0
226,48.737037658691406,-6.7547736167907715,-32.7872314453125,-18.511802673339844,-139.89755425930022,1,6,6.761541843414307,6.125207722187042,1,77.47460174560547,0
227,20.372289657592773,18.461380004882812,36.444339752197266,-15.675931930541992,9.684401797354212,1,80,89.39668607711792,70.04221145808697,2,6.374740123748779,0
228,24.115724563598633,-45.78138732910156,9.274133682250977,37.0245475769043,349.1713007288419,0,400,442.5292718410492,248.37914042826742,0,2.686594247817993,0
229,-12.448410987854004,-12.477612495422363,37.978790283203125,7.570160388946533,-280.3373234420269,0,400,449.3176188468933,175.008718887344,0,25.296344757080078,0
230,-24.612564086914062,-14.739324569702148,54.371219635009766,20.581226348876953,17.84859318435184,1,68,76.11773324012756,77.31049168109894,11,31.982772827148438,0
231,53.58922576904297,-31.983957290649414,-9.934944152832031,30.844961166381836,-88.9937394952774,1,11,12.064480543136597,14.196841686964035,1,75.14997100830078,0
232,-36.59215545654297,-46.4158935546875,-24.153318405151367,42.116371154785156,151.62400896787645,1,65,72.64406085014343,83.50773790478706,1,24.203353881835938,0
233,-44.86122131347656,3.4532437324523926,-29.75162696838379,38.550537109375,-41.5269135069847,1,16,17.935120582580566,19.546123147010803,1,20.65749168395996,0
234,-2.749337673187256,33.21791076660156,55.17681121826172,31.410694122314453,125.65358745701629,0,290,321.777414560318,152.86955704167485,11,1.3545435667037964,1
235,69.18928527832031,19.65180015563965,-8.600995063781738,-44.100799560546875,-91.68086523294448,1,7,7.581896066665649,8.054328680038452,0,92.58486938476562,0
236,-23.940813064575195,5.278441429138184,72.96920013427734,-46.8703727722168,337.1662305611368,0,400,432.3889355659485,292.7878288887441,0,11.28919506072998,0
237,47.681968688964844,3.0896074771881104,-47.4305419921875,-9.25571060180664,-72.54822396993637,1,15,16.696619987487793,17.18319872021675,0,81.07972717285156,0
238,-40.50636672973633,10.754077911376953,-23.01456069946289,-4.3309221267700195,265.27095386981955,0,72,80.33775472640991,39.611080249771476,0,1.2506290674209595,1
239,-2.08842396736145,-27.9954891204834,28.526426315307617,-14.596580505371094,35.534080128073626,1,46,51.008506774902344,40.33080245554447,1,7.486158847808838,0
240,69.76763153076172,16.69624900817871,-7.973684787750244,38.21381378173828,136.4919070646169,0,400,438.65151810646057,238.01448081247509,2,14.858819007873535,0
241,-21.930418014526367,36.820159912109375,-30.553159713745117,-35.397178649902344,-174.10638279438018,1,1,1.0953707695007324,2.1824727058410645,1,74.89697265625,0
242,-5.306486129760742,-40.46813201904297,6.100795269012451,10.401803016662598,435.65839927613723,0,66,73.50853300094604,60.74439416080713,0,1.4368689060211182,1
243,-53.80765151977539,-18.46154022216797,-3.8989505767822266,10.518529891967773,484.3059835600853,0,52,58.0311279296875,60.66113677620888,0,1.3390151262283325,1
244,-57.24858474731445,7.2715373039245605,39.79629135131836,-46.71158981323242,15.883718316555019,1,31,34.676345109939575,42.063777416944504,1,70.77528381347656,0
245,-5.358631134033203,43.180503845214844,-59.471824645996094,18.477079391479492,-41.22545229196548,1,12,13.289493083953857,15.593314290046692,0,45.19988250732422,0
246,54.53831481933594,-12.728710174560547,12.466402053833008,36.144012451171875,-119.35103315830231,1,1,1.1105732917785645,0.4861600399017334,0,64.0024642944336,0
247,21.977426528930664,-18.643238067626953,29.338815689086914,33.941017150878906,64.34918336451048,1,59,65.83423018455505,67.52503690496087,4,8.573745727539062,0
248,-34.90766525268555,-13.593046188354492,16.40277671813965,-6.1790361404418945,47.7192440113055,0,400,444.43750166893005,177.8215869916603,0,10.616426467895508,0
249,-44.882530212402344,-15.308484077453613,36.79884719848633,-8.651467323303223,195.41214379638438,1,100,111.30148959159851,88.93975701928139,0,14.666707992553711,0
250,28.176389694213867,-7.1025567054748535,60.79591369628906,-27.669275283813477,-121.95566897153854,1,1,1.1081104278564453,1.9073486328125e-06,0,38.56194305419922,0
251,-36.27239227294922,22.742660522460938,76.72022247314453,-4.645825386047363,-167.67028595924378,1,1,1.0979523658752441,1.1307770013809204,1,117.36173248291016,0
252,-41.32694625854492,7.996889114379883,-13.99520206451416,43.510005950927734,-90.49124588489533,1,13,14.475462675094604,11.754801839590073,1,33.3675422668457,0
253,-1.1967722177505493,24.830663681030273,5.037621974945068,-14.591459274291992,158.95138697504976,0,400,443.83858251571655,176.245552117005,0,3.059877872467041,0
254,68.50792694091797,25.49100112915039,48.10498046875,-18.87482261657715,-106.60129999399186,1,9,9.749816656112671,9.414549052715302,1,40.261051177978516,0
255,-42.947776794433594,-0.7246236205101013,-32.18882751464844,39.11856460571289,10.833704130649608,1,36,40.07671236991882,35.7638224363327,6,7.787652492523193,0
256,49.529293060302734,23.640483856201172,-6.942007541656494,-3.534712553024292,-118.78114780902861,1,7,7.6359312534332275,7.346716940402985,1,55.57134246826172,0
257,-18.105375289916992,-45.1909065246582,-15.27114486694336,-2.336994171142578,-106.3395984005928,1,4,4.398846387863159,4.431341111660004,0,40.10430145263672,0
258,-11.317242622375488,-40.21592330932617,77.36079406738281,0.8680070638656616,-1027.7203904876865,0,400,443.4712624549866,244.74108522757888,0,66.37096405029297,0
259,44.24806594848633,33.318458557128906,30.61483383178711,-3.284611940383911,-103.53475660562515,1,6,6.567398548126221,5.597488045692444,0,35.476070404052734,0
260,48.670921325683594,31.117170333862305,-3.6159045696258545,10.69093132019043,-33.11183276176453,1,20,21.887057781219482,22.604303061962128,1,34.6951904296875,0
261,2.758479595184326,-2.503347396850586,-30.410261154174805,-16.361793518066406,358.61717694640157,0,33,36.778648376464844,37.638893753290176,0,1.187267541885376,1
262,-28.89254379272461,-34.66569900512695,-54.39502716064453,-28.160953521728516,-121.34421136140823,1,1,1.1003336906433105,0.0,0,26.318973541259766,0
263,-27.305700302124023,1.815163254737854,48.6303825378418,14.770841598510742,-378.6372974576057,0,400,438.52088713645935,286.95624190196395,8,33.071998596191406,0
264,5.651562690734863,34.51749801635742,-54.83011245727539,8.681323051452637,509.33569684006284,0,147,163.57575511932373,95.94258557911962,0,1.3410829305648804,1
265,-19.465312957763672,3.6453425884246826,32.669315338134766,21.574047088623047,117.03280410766604,1,66,74.11115646362305,67.33489991724491,2,7.758201599121094,0
266,53.65373611450195,10.42706298828125,18.71262550354004,15.1297607421875,-121.34614220142365,1,1,1.0942189693450928,0.06725296378135681,0,35.20131301879883,0
267,-26.23445701599121,4.170544147491455,-43.655242919921875,35.00197982788086,357.1398902523518,0,31,34.52091646194458,38.757749170064926,0,1.1933389902114868,1
268,-13.343353271484375,-20.31473731994629,-58.40986633300781,-44.80924606323242,-98.10253042459487,1,4,4.426085710525513,4.283484846353531,0,47.191532135009766,0
269,35.274742126464844,42.21767807006836,26.531625747680664,12.69669246673584,-132.79644395798445,1,60,65.50116300582886,35.56522424519062,0,21.221513748168945,0
270,11.459797859191895,28.616180419921875,40.13697814941406,1.9773123264312744,-141.92001497223976,1,117,129.59655117988586,49.63153613358736,0,20.861175537109375,0
271,-26.868165969848633,34.43442916870117,19.919841766357422,30.307477951049805,-123.88439316511155,1,1,1.1101603507995605,0.39031434059143066,0,47.1569709777832,0
272,-53.8009033203125,9.963834762573242,37.67868423461914,-34.669673919677734,567.4109811575711,0,275,302.26939153671265,178.90584237501025,4,1.0607244968414307,1
273,-50.10973358154297,4.385191440582275,13.676569938659668,43.340606689453125,-18.105241177082064,1,25,27.98202610015869,28.158730566501617,1,47.12799072265625,0
274,70.69222259521484,-34.5780029296875,42.30388259887695,14.964353561401367,-54.66452665328981,1,23,25.05198311805725,25.66806310415268,1,37.517913818359375,0
275,55.97465515136719,42.6664924621582,68.92528533935547,-24.624427795410156,-392.0611736431347,0,400,436.62004017829895,269.94321323605254,0,22.038087844848633,0
276,63.62739181518555,-35.982276916503906,-41.949607849121094,-41.70444869995117,-53.638345839977276,1,30,32.64936137199402,42.50999313592911,0,79.37491607666016,0
277,-23.889240264892578,-22.954025268554688,-33.07117462158203,-42.3758659362793,-121.5303426104784,1,1,1.095616102218628,0.05984405800700188,0,21.53915786743164,0
278,-18.34676170349121,-38.40824890136719,-8.758177757263184,-7.674905300140381,-117.3122425699234,1,1,1.0947539806365967,1.9507248401641846,0,31.65742301940918,0
279,44.533973693847656,-32.080223083496094,73.5118408203125,38.52452087402344,-159.04290239810942,1,11,12.049303770065308,13.95684877038002,1,71.80903625488281,0
280,-10.18120002746582,-44.78243637084961,-53.1914176940918,-8.838415145874023,-70.10689177751541,1,7,7.72614049911499,8.846189558506012,0,47.252567291259766,0
281,51.55350875854492,24.457441329956055,-44.576045989990234,15.049742698669434,-95.65161536455155,1,13,14.224546909332275,14.844797015190125,0,85.77039337158203,0
282,53.9190559387207,-31.986547470092773,35.104164123535156,-47.433799743652344,-179.6098879352213,0,400,430.6005907058716,207.4994803033769,2,13.520233154296875,0
283,65.58623504638672,3.2960562705993652,2.115443468093872,-45.082366943359375,-109.22328665494919,1,3,3.2580080032348633,2.9432742595672607,0,76.91142272949219,0
284,74.35698699951172,-1.4882838726043701,-5.694469451904297,2.1601579189300537,-82.8932750582695,1,12,12.984445571899414,14.632638782262802,0,69.5823745727539,0
285,60.80009841918945,26.610530853271484,34.435611724853516,-45.681434631347656,-133.0768622004986,1,20,21.781189680099487,20.641555100679398,1,65.11412811279297,0
286,23.253887176513672,14.196635246276855,51.42088317871094,-38.04853439331055,-154.88961375713347,1,1,1.108299732208252,0.4881521463394165,1,59.21690368652344,0
287,-45.28622817993164,-46.92705154418945,2.421522378921509,35.39360427856445,-168.18798342943194,1,20,22.139535665512085,23.90267214179039,8,74.33360290527344,0
288,9.760011672973633,-17.493642807006836,-19.935684204101562,33.52228927612305,116.40451883077623,1,36,40.244131088256836,47.35991793870926,1,15.597601890563965,0
289,-16.808034896850586,8.432853698730469,6.457189559936523,11.630157470703125,31.78691566526889,0,400,441.5866050720215,196.05718773975968,0,3.941678047180176,0
290,-23.53687286376953,9.128981590270996,-29.50225257873535,-26.443622589111328,-319.353263276592,0,400,434.5839822292328,209.16681247204542,0,20.685970306396484,0
291,-10.055320739746094,39.683074951171875,-35.557464599609375,-46.48668670654297,-73.7529695701599,1,12,13.256348371505737,14.325110495090485,0,77.33867645263672,0
292,6.7740936279296875,27.37012481689453,38.413082122802734,27.747875213623047,21.468497953414925,1,31,34.47342610359192,27.520006597042084,1,5.294585227966309,0
293,-28.024452209472656,14.479042053222656,-56.00279998779297,9.85246467590332,311.57052674114703,0,28,31.16452431678772,31.943034917116165,0,0.8790283799171448,1
294,0.31217673420906067,-25.63471221923828,-36.03062057495117,-6.010105609893799,51.25733489796495,0,400,438.5669038295746,238.2579614855349,0,12.312889099121094,0
295,27.702836990356445,-37.43314743041992,55.773406982421875,41.924434661865234,-120.37805166602135,1,16,17.72114586830139,17.46950426697731,1,71.7763671875,0
296,-3.4615085124969482,-26.2845516204834,49.1740837097168,35.513214111328125,135.62050866007812,1,85,94.9062659740448,81.55425089597702,4,18.81222915649414,0
297,59.91585922241211,41.74909591674805,8.699284553527832,-47.09660720825195,-37.351240049600605,1,25,27.35555148124695,30.220452457666397,1,73.17623901367188,0
298,3.111557722091675,47.82979202270508,-12.86800479888916,1.296522617340088,90.92443902991722,0,400,438.4407787322998,210.97515102103353,0,9.704629898071289,0
299,48.422264099121094,-3.6264331340789795,39.49269485473633,-21.851472854614258,-56.387505450248725,1,11,12.285510778427124,12.556899636983871,0,10.896540641784668,0
300,58.54567337036133,-49.93086242675781,43.42462921142578,-3.423830270767212,-45.443989228010196,1,31,33.81429171562195,28.240218102931976,0,31.704906463623047,0
301,40.782440185546875,40.363792419433594,74.09815979003906,-17.61935806274414,-199.3571217465401,1,9,9.856025457382202,8.600390195846558,1,68.84876251220703,0
302,-33.462894439697266,1.475335717201233,49.95780944824219,19.868547439575195,29.200788228921724,1,296,327.59359526634216,194.95027601532638,5,4.999613285064697,0
303,60.25153732299805,19.719314575195312,-5.966292858123779,-20.080373764038086,-153.39624460220335,1,2,2.180302381515503,0.9807234406471252,1,76.3147964477539,0
304,37.9840087890625,-33.36269760131836,-55.63072204589844,16.191808700561523,-128.13395238757133,1,3,3.3056576251983643,2.1546267569065094,0,104.92231750488281,0
305,74.64141845703125,-42.106788635253906,-6.0384931564331055,22.955379486083984,-27.03417250156403,1,22,23.94812321662903,29.10555225610733,1,74.69564819335938,0
306,-18.742511749267578,-40.91675567626953,4.113295555114746,5.544054985046387,-163.48907611608504,1,1,1.093843698501587,1.0867072343826294,1,52.75672149658203,0
307,-43.57984924316406,-25.395185470581055,-5.474710941314697,15.037910461425781,464.2012097550927,0,86,96.10539817810059,69.45906542986631,0,1.3900021314620972,1
308,43.28635025024414,23.632068634033203,-47.33256530761719,-8.468716621398926,-135.5914249944687,1,6,6.560055732727051,6.555477440357208,1,90.25798034667969,0
309,59.818660736083984,2.0859642028808594,64.35147094726562,44.973480224609375,-122.18372436285019,1,1,1.0900676250457764,0.0,0,43.12638854980469,0
310,72.42778015136719,-28.87488555908203,-19.717342376708984,24.874561309814453,-81.80295731067659,1,10,10.86222505569458,11.62661823630333,0,95.2324447631836,0
311,-7.2119011878967285,41.05592727661133,13.547924041748047,-22.697715759277344,521.981909865141,0,63,70.48390483856201,70.93016147613525,0,1.3353941440582275,1
312,-23.29741859436035,-16.080930709838867,39.9305419921875,25.331790924072266,156.52230778396137,1,89,99.38435959815979,93.14717947691679,1,8.320051193237305,0
313,77.05216217041016,-37.331539154052734,1.8572617769241333,-24.407268524169922,-97.49714758515358,1,45,48.95027422904968,56.17683118581772,0,55.5536003112793,0
314,17.32791519165039,36.7572021484375,-8.654247283935547,10.668951034545898,373.0672174319624,0,27,30.161964893341064,36.432905822992325,0,0.4845588505268097,1
315,14.340693473815918,32.79496765136719,-56.971736907958984,-47.211097717285156,-742.979875641913,0,400,440.23471307754517,223.2746002357453,0,58.85353088378906,0
316,-13.968917846679688,-49.61991500854492,49.919822692871094,-49.874141693115234,138.9827993889899,0,400,440.75314593315125,191.06354380212724,0,6.459146499633789,0
317,-31.244476318359375,-15.902933120727539,-18.755828857421875,15.258611679077148,75.90118132911603,0,400,443.63815999031067,138.05792498309165,0,5.316545009613037,0
318,55.04603958129883,-14.118704795837402,-1.1850721836090088,16.970256805419922,-123.23788103103638,1,1,1.1176526546478271,0.0,0,64.25310516357422,0
319,-15.429659843444824,-32.46818542480469,71.6636962890625,-33.80340576171875,29.735382851362314,0,400,430.4978699684143,244.75869862735271,0,19.17930030822754,0
320,-57.09891891479492,9.629927635192871,39.7585563659668,-1.7718300819396973,-180.63871976979073,0,400,444.1396424770355,250.96763372980058,31,27.371437072753906,0
321,37.900272369384766,10.958321571350098,27.470333099365234,39.61864471435547,-121.55323776483536,1,1,1.1169593334197998,0.0,0,30.499143600463867,0
322,71.90553283691406,-19.506179809570312,-10.6129150390625,-34.501258850097656,7.0221004223823655,1,41,44.81920146942139,54.46648421883583,0,50.15336608886719,0
323,21.220170974731445,20.540239334106445,-7.348966598510742,-42.0766487121582,149.70329009771342,1,43,48.27852773666382,57.2149600982666,0,21.559926986694336,0
324,50.61270523071289,21.99409294128418,-30.189746856689453,-18.12401580810547,-151.39218590140342,1,5,5.487401008605957,3.6405724585056305,1,87.10121154785156,0
325,9.428631782531738,-8.563136100769043,79.2474136352539,-19.545652389526367,-210.83729437053196,0,400,430.8785378932953,223.47590555995703,8,16.318103790283203,0
326,23.74570083618164,16.14675521850586,-3.369117021560669,-29.069055557250977,-118.84107632637024,1,1,1.0961971282958984,0.4902278184890747,0,52.24776077270508,0
327,61.72050094604492,4.173202037811279,-51.72655487060547,33.9149284362793,-140.54791431188585,1,1,1.063319444656372,1.8825876712799072,0,119.10151672363281,0
328,79.05040740966797,-26.66063690185547,50.59687805175781,13.24068546295166,-9.392262661457067,1,17,18.43253779411316,19.89179104566574,0,30.437530517578125,0
329,40.98834991455078,-7.798576831817627,19.550148010253906,2.4853062629699707,-68.83291521847248,1,11,12.375398874282837,8.56803959608078,0,15.67599868774414,0
330,42.95734786987305,-37.50740051269531,-17.472888946533203,-47.59214401245117,-76.76221298933028,1,16,17.64924168586731,20.009478896856308,1,45.815032958984375,0
331,68.11659240722656,-30.073970794677734,-14.740306854248047,-26.878807067871094,-53.3601682972908,1,36,39.386921405792236,45.340368419885635,0,58.16357421875,0
332,-14.069961547851562,-37.98112106323242,-7.332354545593262,-2.8618617057800293,-108.5816390299797,1,4,4.436159610748291,3.7970760464668274,0,33.382965087890625,0
333,30.301042556762695,2.805131196975708,40.58619689941406,23.398441314697266,-121.17668450593948,1,1,1.1250874996185303,0.0,0,23.018878936767578,0
334,-44.557437896728516,-35.908531188964844,44.94264602661133,17.41339683532715,-76.57309127181753,1,155,173.2540464401245,151.35052026994526,1,14.088525772094727,0
335,40.902008056640625,35.003204345703125,-54.45878982543945,-33.23066329956055,-121.27126542806626,1,3,3.2904627323150635,2.1562588214874268,0,115.13666534423828,0
336,65.04890441894531,37.60560607910156,52.58489990234375,-28.783422470092773,-204.95097893953323,1,28,30.569921493530273,30.480183959007263,0,65.81690216064453,0
337,-27.05694580078125,17.914058685302734,76.20116424560547,-38.942108154296875,667.3985980051012,0,240,262.69278478622437,186.5040423721075,0,1.2905651330947876,1
338,51.50995635986328,-48.957008361816406,29.812673568725586,31.35515785217285,-22.451129026412985,1,29,31.908946990966797,37.218452990055084,1,53.50776672363281,0
339,-17.273456573486328,47.80469512939453,-39.51786422729492,-37.206302642822266,-118.43650887489318,1,10,11.114020109176636,10.610121548175812,1,77.98831939697266,0
340,-14.843873977661133,-13.407185554504395,29.148910522460938,5.772250175476074,-227.09987178303288,0,400,449.00044083595276,181.09913190454245,0,19.804828643798828,0
341,49.716339111328125,25.622833251953125,62.62218475341797,-30.86539649963379,-260.55420221090316,1,25,27.596742391586304,27.51876389980316,1,61.91727066040039,0
342,27.16221809387207,37.99741744995117,70.19625091552734,-37.17340850830078,141.1172949689626,0,400,435.49548625946045,270.67775483895093,1,4.9923577308654785,0
343,-26.393815994262695,-31.307418823242188,41.46636962890625,-13.66213607788086,-122.50459071397782,1,1,1.1169986724853516,0.4460720419883728,0,69.9895248413086,0
344,-17.619407653808594,-3.155054807662964,29.665475845336914,6.984952926635742,-170.5122986464947,0,400,450.2398190498352,205.41759908013046,0,16.71826171875,0
345,-56.879024505615234,15.077102661132812,-12.702901840209961,-22.952234268188477,100.26773113928748,0,400,438.37842321395874,233.49114386178553,0,13.532083511352539,0
346,-34.84624099731445,2.871918201446533,55.95117950439453,48.1990852355957,-419.0457650321726,0,400,444.05525755882263,267.4169568065554,1,36.43060302734375,0
347,68.06655883789062,-4.107834339141846,38.267860412597656,10.583817481994629,-101.43422300815583,1,29,31.610677480697632,18.258831322193146,0,25.45901870727539,0
348,28.86949348449707,35.697696685791016,4.471217155456543,14.642062187194824,247.76104942008857,0,273,300.13772678375244,157.64957722648978,3,1.416087031364441,1
349,71.0622329711914,7.280115127563477,39.929176330566406,19.080814361572266,-63.73861454606057,1,11,11.914148807525635,11.030864849686623,0,23.97591781616211,0
350,-58.192054748535156,-36.744327545166016,-20.967464447021484,36.260955810546875,-1.6159722024204939,1,179,198.6604106426239,128.18513465300202,1,19.241525650024414,0
351,-50.247737884521484,-29.13165283203125,-22.103092193603516,-39.57843017578125,-369.8714609920235,0,400,439.0998215675354,237.45756243541837,0,19.121814727783203,0
352,54.20390319824219,6.103933334350586,51.50679397583008,-26.50890350341797,-153.45875696897508,1,1,1.1143231391906738,1.60978364944458,1,32.575382232666016,0
353,43.56892776489258,23.438676834106445,63.1978759765625,-26.437692642211914,-159.03866524100303,1,7,7.672276258468628,7.167045533657074,1,51.96531677246094,0
354,14.771841049194336,14.195941925048828,24.17743682861328,-22.64495277404785,248.7830260857196,0,298,329.0465362071991,149.5516008026898,0,1.4566725492477417,1
355,58.8538703918457,13.89233684539795,78.3960189819336,-6.255029201507568,-121.42182389259338,1,1,1.111325979232788,9.5367431640625e-07,0,28.0679874420166,0
356,-33.388519287109375,37.8002815246582,44.40520095825195,19.757678985595703,-159.21668096303938,1,1,1.1064436435699463,1.2026523351669312,1,80.13164520263672,0
357,59.1119270324707,-41.4686393737793,73.27068328857422,-26.51168441772461,211.76269385792313,0,125,135.89806652069092,63.718506157398224,0,1.4793586730957031,1
358,2.0993871688842773,-47.451812744140625,5.890904426574707,-10.854353904724121,354.6401446470618,0,48,53.47586679458618,43.167492903769016,0,1.4876084327697754,1
359,-10.21048355102539,47.21620559692383,-14.311692237854004,0.3664819002151489,313.1235095080732,0,343,380.25843834877014,154.76534842513502,0,1.3242796659469604,1
